section,lesson,lesson_description,word,is_sight_word,phonetic_symbol,letter_combination,source
8,84,The Vowel Pair AI as /ā/,ship,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,big,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,red,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,dog,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,yaps,F,/ă/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,at,F,/ă/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,he,F,/ē/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,brings,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,us,F,/ŭ/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,it,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,not,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,time,F,/ī/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,cinch,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,84,The Vowel Pair AI as /ā/,your,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,rain,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,pain,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,vain,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,rail,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,nail,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,snail,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,frail,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,trail,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,train,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,brain,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,chain,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,sprain,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,Spain,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,wait,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,faith,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,raise,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,praise,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,Gail,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,is,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,quite,F,/ī/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,she,F,/ē/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,has,F,/ă/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,a,T,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,waits,F,/ă/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,with,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,Steph,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,and,F,/ă/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,Ralph,F,/ă/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,to,T,/ū/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,take,F,/ā/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,the,T,/ē/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,job,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,that,F,/ă/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,will,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,stop,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,hiss,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,slides,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,like,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,help,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,so,F,/ō/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,can,F,/ă/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,get,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,on,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,grips,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,as,F,/ă/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,steps,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,up,F,/ŭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,chugs,F,/ŭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,life,F,/ī/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,of,T,/ŭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,smoke,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,trails,F,/ă/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,in,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,wind,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,zips,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,85,The Vowel Pair AI as /ā/,off,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,yes,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,yet,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,yap,F,/ă/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,yam,F,/ă/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,yoke,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,day,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,way,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,pay,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,ray,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,say,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,bay,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,gray,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,clay,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,stay,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,play,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,stray,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,Clay,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,May,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,Kay,F,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,and,F,/ă/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,will,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,at,F,/ă/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,a,T,/ā/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,home,F,/ō/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,on,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,the,T,/ē/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,for,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,two,T,/ū/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,days,F,/ă/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,games,F,/ă/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,with,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,nice,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,in,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,ping-pong,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,lay,F,/ă/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,cloth,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,sand,F,/ă/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,bask,F,/ă/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,rays,F,/ă/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,of,T,/ŭ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,sun,F,/ŭ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,go,F,/ō/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,back,F,/ă/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,when,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,it,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,86,The Vowel Pair AY as /ā/,rains,F,/ă/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",great,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",break,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",steak,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",I,T,/ī/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",will,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",take,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",a,T,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",and,F,/ă/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",munch,F,/ŭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",on,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",veil,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",vein,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",rein,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",the,T,/ē/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",bride,F,/ī/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",flick,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",reins,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",set,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",off,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",to,T,/ū/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",be,F,/ē/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",wed,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",trail,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",in,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",wind,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",hey,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",prey,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",grey,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",they,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",black,F,/ă/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",snake,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",did,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",wish,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",that,F,/ă/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",he,F,/ē/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",had,F,/ă/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",snack,F,/ă/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",of,T,/ŭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",mice,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",scan,F,/ă/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",grass,F,/ă/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",sat,F,/ă/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",rock,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",ate,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",nuts,F,/ŭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",came,F,/ā/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",fled,F,/ĕ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",hid,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",holes,F,/ŏ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",have,T,/ă/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",no,F,/ō/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",this,F,/ĭ/,,OPG_Revised_Instructor.pdf
8,87,"The Vowel Pairs EA, EI, and EY as /ā/",day,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,bake,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,shake,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,made,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,place,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,face,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,game,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,page,F,/ă/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,waist,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,plain,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,rail,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,train,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,nail,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,brain,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,May,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,play,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,ray,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,break,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,great,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,veins,F,/ā/,,OPG_Revised_Instructor.pdf
8,88,Review of the Long-A Vowel Pairs,gray,F,/ā/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,these,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,theme,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,eve,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,Steve,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,Pete,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,Zeke,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,see,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,seed,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,peek,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,peep,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,tree,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,green,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,sleep,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,creep,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,sweet,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,queen,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,three,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,street,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,breeze,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,sneeze,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,freeze,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,the,T,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,creeps,F,/ĕ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,to,T,/ū/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,a,T,/ā/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,plum,F,/ŭ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,she,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,sits,F,/ĭ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,on,F,/ŏ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,grass,F,/ă/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,plop,F,/ŏ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,seeds,F,/ĕ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,drop,F,/ŏ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,peeks,F,/ĕ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,at,F,/ă/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,strange,F,/ă/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,make,F,/ă/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,bites,F,/ĭ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,makes,F,/ă/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,wakes,F,/ă/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,up,F,/ŭ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,and,F,/ă/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,peeps,F,/ē/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,nap,F,/ă/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,has,F,/ă/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,made,F,/ā/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,late,F,/ā/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,rush,F,/ŭ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,get,F,/ĕ/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,home,F,/ō/,,OPG_Revised_Instructor.pdf
9,89,The Vowel Pair EE as /ē/,time,F,/ī/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,I,T,/ī/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,will,F,/ĭ/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,take,F,/ā/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,a,T,/ā/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,break,F,/ā/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,and,F,/ă/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,munch,F,/ŭ/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,on,F,/ŏ/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,great,F,/ā/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,steak,F,/ā/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,up,F,/ŭ/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,that,F,/ă/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,so,F,/ō/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,may,F,/ă/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,bite,F,/ī/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,eat,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,meat,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,seat,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,beat,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,treat,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,tea,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,team,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,read,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,leaf,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,lean,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,clean,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,each,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,beach,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,cheap,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,speak,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,dream,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,steam,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,stream,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,ease,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,tease,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,please,F,/ē/,,OPG_Revised_Instructor.pdf
9,90,The Vowel Pair EA as /ē/,breathe,F,/ē/,,OPG_Revised_Instructor.pdf
9,91,"Review the Vowel Pair EA; Sight Words: do, who",great,F,/ā/,,OPG_Revised_Instructor.pdf
